user_id;signup_date;country;device;acquisition_channel;plan_id;activated_date;is_activated
U004490;23/12/2025;IT;Web;Paid Search;P01;;0
U004491;17/10/2025;IT;Android;Paid Search;P02;19/10/2025;1
U004492;28/4/2025;ES;Web;Paid Search;P02;;0
U004493;11/6/2025;FR;iOS;Paid Social;P01;15/6/2025;1
U004494;17/3/2025;FR;iOS;Referral;P01;25/3/2025;1
U004495;17/1/2025;IT;Android;Partnership;P02;19/1/2025;1
U004496;10/8/2025;IT;Android;Referral;P01;12/8/2025;1
U004497;19/3/2025;NL;Android;Paid Search;P02;24/3/2025;1
U004498;26/7/2025;PT;iOS;Referral;P01;3/8/2025;1
U004499;16/6/2025;DE;iOS;Paid Search;P01;23/6/2025;1
U004500;26/8/2025;ES;iOS;Paid Social;P02;;0
U004501;12/1/2025;DE;Web;Paid Social;P02;;0
U004502;10/10/2025;NL;iOS;Paid Search;P01;11/10/2025;1
U004503;28/5/2025;DE;Android;Paid Search;P01;9/6/2025;1
U004504;23/12/2025;NL;iOS;Paid Social;P01;26/12/2025;1
U004505;30/6/2025;IE;Android;Organic;P01;3/7/2025;1
U004506;24/12/2025;FR;iOS;Referral;P02;;0
U004507;19/9/2025;IT;Android;Paid Search;P01;20/9/2025;1
U004508;26/6/2025;DE;Android;Paid Social;P01;26/6/2025;1
U004509;15/11/2025;FR;iOS;Referral;P01;15/11/2025;1
U004510;26/1/2025;ES;iOS;Organic;P02;27/1/2025;1
U004511;8/10/2025;ES;iOS;Organic;P01;19/10/2025;1
U004512;29/7/2025;ES;Android;Paid Social;P01;30/7/2025;1
U004513;17/4/2025;DE;Android;Organic;P02;;0
U004514;17/7/2025;ES;iOS;Organic;P02;;0
U004515;8/6/2025;FR;Android;Referral;P01;8/6/2025;1
U004516;10/12/2025;DE;iOS;Organic;P01;12/12/2025;1
U004517;3/11/2025;FR;Android;Paid Social;P03;3/11/2025;1
U004518;15/9/2025;NL;Web;Organic;P01;;0
U004519;25/7/2025;FR;Android;Organic;P01;31/7/2025;1
U004520;22/8/2025;ES;iOS;Paid Search;P01;28/8/2025;1
U004521;30/9/2025;IE;Android;Partnership;P02;;0
U004522;5/5/2025;NL;Web;Paid Search;P02;8/5/2025;1
U004523;28/7/2025;DE;iOS;Organic;P01;30/7/2025;1
U004524;15/1/2025;IT;Android;Paid Search;P01;21/1/2025;1
U004525;3/5/2025;ES;Web;Paid Social;P01;11/5/2025;1
U004526;15/10/2025;IT;Android;Paid Social;P01;16/10/2025;1
U004527;23/7/2025;ES;Android;Organic;P02;29/7/2025;1
U004528;20/4/2025;FR;Android;Organic;P01;;0
U004529;2/6/2025;ES;Web;Paid Search;P01;6/6/2025;1
U004530;30/4/2025;IT;iOS;Paid Social;P01;3/5/2025;1
U004531;21/10/2025;ES;Android;Referral;P01;27/10/2025;1
U004532;26/9/2025;ES;Android;Paid Social;P01;;0
U004533;5/6/2025;ES;Android;Paid Social;P01;7/6/2025;1
U004534;2/1/2025;IT;Android;Paid Search;P01;8/1/2025;1
U004535;17/3/2025;ES;Android;Paid Social;P01;19/3/2025;1
U004536;7/7/2025;DE;iOS;Paid Social;P01;10/7/2025;1
U004537;22/8/2025;FR;iOS;Organic;P01;27/8/2025;1
U004538;30/11/2025;PT;Android;Partnership;P01;;0
U004539;30/10/2025;ES;Android;Organic;P01;31/10/2025;1
U004540;18/10/2025;BE;iOS;Paid Social;P01;28/10/2025;1
U004541;24/3/2025;FR;Android;Paid Social;P02;24/3/2025;1
U004542;11/4/2025;ES;Web;Referral;P01;;0
U004543;27/9/2025;ES;Android;Organic;P01;29/9/2025;1
U004544;21/12/2025;ES;Android;Referral;P01;30/12/2025;1
U004545;15/6/2025;FR;Web;Organic;P01;;0
U004546;10/7/2025;ES;Android;Organic;P01;15/7/2025;1
U004547;17/9/2025;NL;iOS;Referral;P01;;0
U004548;17/2/2025;DE;Web;Organic;P01;21/2/2025;1
U004549;3/8/2025;ES;Android;Paid Social;P01;7/8/2025;1
U004550;14/7/2025;FR;Web;Paid Search;P01;16/7/2025;1
U004551;6/11/2025;ES;Android;Partnership;P02;8/11/2025;1
U004552;30/8/2025;ES;Android;Referral;P01;1/9/2025;1
U004553;15/4/2025;ES;iOS;Organic;P01;17/4/2025;1
U004554;18/12/2025;ES;iOS;Referral;P01;23/12/2025;1
U004555;19/2/2025;ES;iOS;Organic;P01;24/2/2025;1
U004556;23/4/2025;BE;Android;Paid Social;P03;27/4/2025;1
U004557;1/12/2025;DE;Android;Referral;P02;4/12/2025;1
U004558;3/2/2025;BE;iOS;Paid Social;P01;;0
U004559;30/3/2025;ES;iOS;Paid Social;P03;7/4/2025;1
U004560;7/9/2025;NL;Android;Referral;P01;12/9/2025;1
U004561;28/8/2025;FR;iOS;Paid Social;P01;;0
U004562;1/4/2025;ES;iOS;Partnership;P03;17/4/2025;1
U004563;30/6/2025;PT;iOS;Organic;P01;1/7/2025;1
U004564;18/6/2025;ES;Android;Paid Search;P01;20/6/2025;1
U004565;17/2/2025;FR;Android;Referral;P01;20/2/2025;1
U004566;1/4/2025;PT;Android;Organic;P03;3/4/2025;1
U004567;26/7/2025;DE;iOS;Paid Search;P01;;0
U004568;15/4/2025;DE;iOS;Referral;P01;15/4/2025;1
U004569;28/1/2025;FR;Android;Paid Search;P01;;0
U004570;3/10/2025;ES;Web;Organic;P03;;0
U004571;24/2/2025;IE;iOS;Organic;P01;8/3/2025;1
U004572;26/12/2025;ES;Android;Organic;P01;28/12/2025;1
U004573;5/2/2025;ES;Android;Organic;P01;8/2/2025;1
U004574;22/11/2025;ES;Android;Organic;P01;;0
U004575;27/6/2025;BE;Android;Referral;P02;;0
U004576;10/3/2025;IT;iOS;Organic;P01;11/3/2025;1
U004577;10/6/2025;FR;iOS;Referral;P02;14/6/2025;1
U004578;25/1/2025;IE;Android;Partnership;P02;26/1/2025;1
U004579;1/5/2025;ES;Android;Organic;P01;1/5/2025;1
U004580;21/8/2025;NL;Android;Partnership;P02;;0
U004581;14/1/2025;ES;iOS;Organic;P01;15/1/2025;1
U004582;13/5/2025;FR;iOS;Paid Social;P01;16/5/2025;1
U004583;11/7/2025;ES;Android;Partnership;P02;17/7/2025;1
U004584;8/9/2025;IE;Android;Referral;P01;8/9/2025;1
U004585;17/11/2025;BE;iOS;Organic;P01;19/11/2025;1
U004586;12/1/2025;DE;Android;Organic;P01;14/1/2025;1
U004587;8/5/2025;ES;Android;Organic;P01;11/5/2025;1
U004588;27/5/2025;ES;Android;Partnership;P02;30/5/2025;1
U004589;13/6/2025;FR;Android;Organic;P01;17/6/2025;1
U004590;12/1/2025;FR;iOS;Paid Search;P01;;0
U004591;3/7/2025;ES;Android;Organic;P03;4/7/2025;1
U004592;3/10/2025;DE;Android;Paid Search;P01;14/10/2025;1
U004593;5/3/2025;DE;Web;Paid Search;P03;7/3/2025;1
U004594;11/5/2025;BE;Android;Organic;P01;15/5/2025;1
U004595;4/9/2025;FR;iOS;Paid Social;P01;15/9/2025;1
U004596;5/6/2025;FR;Android;Paid Search;P01;;0
U004597;7/8/2025;DE;Android;Paid Search;P02;;0
U004598;5/3/2025;ES;iOS;Paid Search;P02;11/3/2025;1
U004599;19/8/2025;DE;Web;Paid Search;P02;22/8/2025;1
U004600;24/11/2025;PT;iOS;Referral;P02;5/12/2025;1
U004601;17/6/2025;ES;Android;Paid Search;P01;19/6/2025;1
U004602;23/2/2025;ES;Android;Paid Search;P01;26/2/2025;1
U004603;8/12/2025;NL;iOS;Organic;P03;8/12/2025;1
U004604;25/1/2025;DE;Android;Organic;P01;30/1/2025;1
U004605;30/6/2025;DE;Android;Referral;P01;8/7/2025;1
U004606;29/6/2025;IT;Android;Referral;P01;30/6/2025;1
U004607;7/9/2025;DE;Android;Organic;P01;8/9/2025;1
U004608;17/8/2025;ES;iOS;Paid Search;P02;21/8/2025;1
U004609;14/6/2025;PT;Web;Paid Search;P01;15/6/2025;1
U004610;2/8/2025;BE;Android;Paid Social;P01;6/8/2025;1
U004611;6/12/2025;ES;iOS;Organic;P01;10/12/2025;1
U004612;18/11/2025;ES;Android;Partnership;P01;21/11/2025;1
U004613;5/11/2025;IT;iOS;Organic;P03;;0
U004614;19/6/2025;DE;iOS;Partnership;P01;;0
U004615;16/6/2025;FR;Android;Organic;P03;;0
U004616;9/2/2025;DE;Android;Organic;P01;9/2/2025;1
U004617;4/8/2025;IT;Android;Organic;P02;7/8/2025;1
U004618;5/8/2025;DE;Web;Organic;P01;;0
U004619;18/7/2025;ES;iOS;Partnership;P02;;0
U004620;1/9/2025;ES;Web;Paid Search;P01;9/9/2025;1
U004621;1/9/2025;FR;iOS;Organic;P01;13/9/2025;1
U004622;13/12/2025;BE;iOS;Partnership;P02;13/12/2025;1
U004623;17/11/2025;DE;iOS;Organic;P01;;0
U004624;16/9/2025;FR;iOS;Organic;P02;17/9/2025;1
U004625;6/11/2025;BE;Android;Organic;P01;7/11/2025;1
U004626;31/5/2025;FR;Android;Paid Search;P01;31/5/2025;1
U004627;2/5/2025;DE;Android;Partnership;P01;12/5/2025;1
U004628;17/12/2025;ES;Android;Organic;P01;21/12/2025;1
U004629;29/1/2025;IT;iOS;Paid Social;P02;2/2/2025;1
U004630;4/5/2025;IT;Android;Organic;P02;16/5/2025;1
U004631;1/8/2025;PT;iOS;Organic;P01;6/8/2025;1
U004632;12/6/2025;FR;Android;Paid Social;P01;16/6/2025;1
U004633;13/6/2025;FR;Android;Referral;P01;14/6/2025;1
U004634;20/2/2025;ES;iOS;Paid Social;P01;2/3/2025;1
U004635;17/10/2025;IE;Android;Organic;P02;23/10/2025;1
U004636;9/11/2025;ES;Web;Organic;P01;;0
U004637;25/7/2025;DE;iOS;Referral;P01;28/7/2025;1
U004638;21/8/2025;IT;Android;Paid Social;P01;23/8/2025;1
U004639;29/11/2025;ES;Web;Paid Search;P01;1/12/2025;1
U004640;29/5/2025;FR;iOS;Organic;P01;31/5/2025;1
U004641;16/9/2025;ES;iOS;Referral;P01;23/9/2025;1
U004642;24/8/2025;DE;Android;Organic;P01;;0
U004643;4/1/2025;IE;Android;Paid Social;P02;;0
U004644;5/9/2025;FR;Android;Paid Social;P01;11/9/2025;1
U004645;9/3/2025;IE;Android;Organic;P02;9/3/2025;1
U004646;30/1/2025;ES;iOS;Paid Search;P01;;0
U004647;9/5/2025;FR;Web;Paid Search;P01;16/5/2025;1
U004648;2/4/2025;BE;Android;Paid Social;P01;12/4/2025;1
U004649;10/1/2025;NL;Android;Partnership;P01;14/1/2025;1
U004650;6/9/2025;FR;Web;Paid Search;P02;;0
U004651;17/5/2025;IT;Android;Organic;P01;18/5/2025;1
U004652;20/4/2025;NL;Web;Organic;P01;21/4/2025;1
U004653;11/4/2025;IT;iOS;Paid Social;P01;16/4/2025;1
U004654;7/11/2025;DE;iOS;Organic;P01;8/11/2025;1
U004655;26/1/2025;ES;Android;Referral;P01;29/1/2025;1
U004656;8/9/2025;ES;iOS;Organic;P01;11/9/2025;1
U004657;28/11/2025;DE;iOS;Organic;P01;2/12/2025;1
U004658;4/11/2025;DE;Android;Organic;P01;;0
U004659;17/2/2025;ES;Android;Referral;P02;24/2/2025;1
U004660;22/1/2025;ES;iOS;Paid Social;P01;28/1/2025;1
U004661;25/11/2025;FR;iOS;Paid Search;P01;1/12/2025;1
U004662;8/6/2025;FR;iOS;Organic;P01;;0
U004663;15/2/2025;FR;iOS;Partnership;P02;;0
U004664;25/2/2025;FR;iOS;Referral;P01;2/3/2025;1
U004665;24/4/2025;ES;Android;Paid Search;P01;27/4/2025;1
U004666;8/8/2025;NL;Android;Referral;P01;;0
U004667;13/6/2025;DE;iOS;Partnership;P02;;0
U004668;15/3/2025;ES;iOS;Organic;P01;24/3/2025;1
U004669;7/3/2025;FR;Android;Organic;P01;14/3/2025;1
U004670;7/10/2025;FR;iOS;Paid Search;P01;;0
U004671;4/9/2025;DE;iOS;Paid Search;P02;6/9/2025;1
U004672;2/2/2025;DE;iOS;Referral;P02;3/2/2025;1
U004673;9/6/2025;DE;Android;Paid Search;P01;9/6/2025;1
U004674;27/11/2025;IT;iOS;Organic;P01;;0
U004675;21/12/2025;ES;Android;Paid Search;P02;22/12/2025;1
U004676;15/5/2025;ES;Android;Paid Social;P01;;0
U004677;11/9/2025;ES;Android;Organic;P03;14/9/2025;1
U004678;28/3/2025;FR;Android;Organic;P01;31/3/2025;1
U004679;14/8/2025;FR;Web;Organic;P03;15/8/2025;1
U004680;26/2/2025;IT;Android;Referral;P01;4/3/2025;1
U004681;17/9/2025;ES;iOS;Organic;P01;23/9/2025;1
U004682;7/8/2025;DE;iOS;Organic;P01;8/8/2025;1
U004683;29/11/2025;ES;iOS;Referral;P01;;0
U004684;13/9/2025;FR;iOS;Organic;P01;15/9/2025;1
U004685;16/3/2025;IT;iOS;Paid Social;P01;18/3/2025;1
U004686;26/6/2025;ES;iOS;Paid Search;P01;28/6/2025;1
U004687;15/11/2025;FR;Android;Referral;P03;18/11/2025;1
U004688;23/9/2025;FR;Android;Organic;P03;;0
U004689;11/2/2025;IT;iOS;Organic;P02;19/2/2025;1
U004690;16/2/2025;ES;Android;Organic;P03;23/2/2025;1
U004691;6/8/2025;BE;iOS;Partnership;P02;15/8/2025;1
U004692;29/9/2025;IE;Android;Referral;P03;1/10/2025;1
U004693;18/11/2025;PT;Android;Organic;P01;;0
U004694;10/5/2025;ES;iOS;Organic;P01;11/5/2025;1
U004695;27/3/2025;DE;iOS;Organic;P02;29/3/2025;1
U004696;24/4/2025;ES;Web;Organic;P01;27/4/2025;1
U004697;17/8/2025;NL;Android;Organic;P01;;0
U004698;7/1/2025;DE;Android;Referral;P01;13/1/2025;1
U004699;27/6/2025;ES;iOS;Organic;P01;28/6/2025;1
U004700;7/12/2025;FR;iOS;Referral;P01;8/12/2025;1
U004701;15/4/2025;PT;iOS;Organic;P01;21/4/2025;1
U004702;28/10/2025;NL;Web;Referral;P01;31/10/2025;1
U004703;14/10/2025;DE;iOS;Paid Search;P01;16/10/2025;1
U004704;11/5/2025;FR;iOS;Organic;P01;;0
U004705;6/9/2025;IT;Web;Referral;P01;8/9/2025;1
U004706;4/5/2025;PT;Android;Organic;P01;;0
U004707;31/3/2025;IT;iOS;Referral;P01;1/4/2025;1
U004708;4/10/2025;FR;Android;Referral;P01;12/10/2025;1
U004709;28/8/2025;DE;Android;Partnership;P03;29/8/2025;1
U004710;25/8/2025;NL;Web;Referral;P01;26/8/2025;1
U004711;19/6/2025;ES;iOS;Organic;P03;22/6/2025;1
U004712;26/7/2025;FR;Android;Paid Search;P02;29/7/2025;1
U004713;1/4/2025;ES;iOS;Paid Social;P02;;0
U004714;18/9/2025;FR;Android;Organic;P01;18/9/2025;1
U004715;3/1/2025;PT;Android;Paid Search;P01;;0
U004716;10/1/2025;ES;Android;Organic;P01;;0
U004717;24/4/2025;DE;Android;Paid Social;P01;;0
U004718;6/6/2025;ES;Android;Organic;P01;8/6/2025;1
U004719;22/1/2025;NL;iOS;Organic;P01;26/1/2025;1
U004720;16/11/2025;PT;iOS;Partnership;P01;19/11/2025;1
U004721;7/7/2025;DE;iOS;Referral;P02;7/7/2025;1
U004722;4/1/2025;IT;Android;Organic;P01;6/1/2025;1
U004723;19/9/2025;ES;iOS;Organic;P01;20/9/2025;1
U004724;18/12/2025;NL;Android;Referral;P01;23/12/2025;1
U004725;21/9/2025;IT;Android;Organic;P01;23/9/2025;1
U004726;14/6/2025;ES;Web;Paid Social;P01;;0
U004727;16/7/2025;IE;iOS;Referral;P02;1/8/2025;1
U004728;3/12/2025;ES;Android;Organic;P01;;0
U004729;7/5/2025;DE;Android;Organic;P02;16/5/2025;1
U004730;1/4/2025;ES;Web;Organic;P01;3/4/2025;1
U004731;27/4/2025;IT;Android;Organic;P01;11/5/2025;1
U004732;12/7/2025;ES;iOS;Paid Social;P01;14/7/2025;1
U004733;10/7/2025;ES;iOS;Organic;P01;24/7/2025;1
U004734;29/12/2025;FR;Web;Partnership;P01;2/1/2026;1
U004735;30/12/2025;IE;Android;Paid Social;P01;31/12/2025;1
U004736;2/7/2025;ES;Android;Organic;P01;4/7/2025;1
U004737;12/2/2025;DE;Android;Paid Search;P01;15/2/2025;1
U004738;16/11/2025;DE;Android;Paid Search;P01;22/11/2025;1
U004739;25/7/2025;NL;Android;Paid Search;P02;;0
U004740;7/12/2025;ES;Web;Paid Social;P01;16/12/2025;1
U004741;2/7/2025;DE;Android;Organic;P01;2/7/2025;1
U004742;15/6/2025;IE;iOS;Organic;P01;23/6/2025;1
U004743;24/4/2025;FR;iOS;Organic;P01;26/4/2025;1
U004744;28/10/2025;FR;iOS;Organic;P02;31/10/2025;1
U004745;20/12/2025;NL;Android;Paid Social;P01;;0
U004746;5/5/2025;FR;Android;Partnership;P01;14/5/2025;1
U004747;30/8/2025;FR;Android;Paid Social;P01;7/9/2025;1
U004748;28/2/2025;ES;iOS;Partnership;P01;28/2/2025;1
U004749;28/8/2025;PT;iOS;Paid Social;P01;;0
U004750;17/8/2025;BE;Android;Organic;P01;;0
U004751;23/12/2025;DE;Android;Referral;P03;28/12/2025;1
U004752;30/7/2025;DE;Android;Organic;P01;9/8/2025;1
U004753;29/11/2025;FR;iOS;Organic;P01;6/12/2025;1
U004754;10/4/2025;ES;iOS;Partnership;P01;14/4/2025;1
U004755;31/12/2025;ES;Android;Paid Social;P01;6/1/2026;1
U004756;20/2/2025;ES;Android;Partnership;P02;24/2/2025;1
U004757;9/4/2025;ES;Android;Organic;P03;13/4/2025;1
U004758;11/7/2025;DE;Web;Referral;P02;15/7/2025;1
U004759;13/8/2025;ES;iOS;Organic;P01;14/8/2025;1
U004760;12/12/2025;ES;iOS;Organic;P02;16/12/2025;1
U004761;5/4/2025;FR;iOS;Referral;P02;8/4/2025;1
U004762;3/12/2025;ES;iOS;Paid Search;P01;;0
U004763;14/4/2025;ES;iOS;Paid Social;P02;;0
U004764;29/10/2025;ES;iOS;Referral;P02;30/10/2025;1
U004765;14/11/2025;ES;iOS;Referral;P02;21/11/2025;1
U004766;20/2/2025;DE;Android;Organic;P01;;0
U004767;10/10/2025;IT;iOS;Organic;P01;;0
U004768;20/4/2025;NL;Android;Partnership;P02;23/4/2025;1
U004769;19/11/2025;IT;iOS;Paid Social;P01;30/11/2025;1
U004770;28/5/2025;DE;iOS;Paid Search;P03;2/6/2025;1
U004771;8/2/2025;BE;iOS;Organic;P01;13/2/2025;1
U004772;5/11/2025;DE;iOS;Organic;P01;11/11/2025;1
U004773;24/8/2025;DE;iOS;Partnership;P02;24/8/2025;1
U004774;15/5/2025;FR;Android;Paid Search;P01;;0
U004775;13/4/2025;FR;Android;Referral;P01;15/4/2025;1
U004776;24/2/2025;FR;iOS;Organic;P01;1/3/2025;1
U004777;28/10/2025;ES;iOS;Organic;P01;3/11/2025;1
U004778;10/7/2025;PT;iOS;Paid Social;P01;19/7/2025;1
U004779;17/8/2025;ES;Android;Referral;P01;25/8/2025;1
U004780;19/10/2025;IT;iOS;Organic;P01;21/10/2025;1
U004781;20/12/2025;NL;iOS;Organic;P01;24/12/2025;1
U004782;13/2/2025;FR;Android;Paid Social;P02;16/2/2025;1
U004783;27/4/2025;ES;Android;Organic;P01;4/5/2025;1
U004784;17/4/2025;FR;Android;Paid Search;P01;18/4/2025;1
U004785;26/9/2025;FR;iOS;Paid Social;P01;2/10/2025;1
U004786;21/4/2025;IE;iOS;Organic;P01;;0
U004787;4/2/2025;IT;iOS;Paid Social;P01;10/2/2025;1
U004788;16/10/2025;IT;Android;Organic;P01;;0
U004789;6/9/2025;DE;Android;Paid Social;P02;;0
U004790;28/8/2025;IT;iOS;Referral;P03;1/9/2025;1
U004791;14/1/2025;IT;Android;Referral;P01;19/1/2025;1
U004792;7/2/2025;ES;Android;Paid Social;P02;11/2/2025;1
U004793;5/9/2025;ES;Android;Paid Social;P01;;0
U004794;24/1/2025;ES;iOS;Organic;P01;;0
U004795;9/11/2025;DE;iOS;Paid Search;P01;11/11/2025;1
U004796;25/8/2025;NL;iOS;Organic;P01;4/9/2025;1
U004797;3/3/2025;DE;Android;Paid Social;P01;11/3/2025;1
U004798;30/8/2025;DE;iOS;Organic;P02;7/9/2025;1
U004799;16/11/2025;BE;iOS;Paid Search;P01;18/11/2025;1
U004800;15/12/2025;ES;Android;Paid Search;P01;;0
U004801;22/1/2025;ES;Android;Paid Social;P01;26/1/2025;1
U004802;13/8/2025;BE;Android;Organic;P02;;0
U004803;20/9/2025;BE;Android;Paid Search;P01;20/9/2025;1
U004804;7/3/2025;IT;Android;Paid Social;P03;16/3/2025;1
U004805;9/11/2025;ES;Android;Partnership;P03;13/11/2025;1
U004806;27/11/2025;IE;iOS;Paid Social;P01;27/11/2025;1
U004807;25/11/2025;IT;iOS;Organic;P01;1/12/2025;1
U004808;23/7/2025;IT;Android;Referral;P01;;0
U004809;5/3/2025;ES;iOS;Organic;P01;5/3/2025;1
U004810;28/9/2025;DE;Android;Organic;P01;;0
U004811;23/9/2025;PT;Android;Organic;P02;28/9/2025;1
U004812;18/1/2025;NL;iOS;Paid Search;P03;27/1/2025;1
U004813;22/9/2025;DE;Android;Paid Social;P01;23/9/2025;1
U004814;20/3/2025;DE;Android;Paid Search;P01;;0
U004815;21/3/2025;IT;Android;Referral;P01;24/3/2025;1
U004816;10/3/2025;DE;Web;Paid Social;P01;16/3/2025;1
U004817;25/6/2025;FR;iOS;Organic;P01;28/6/2025;1
U004818;15/11/2025;ES;iOS;Paid Search;P02;27/11/2025;1
U004819;17/12/2025;ES;iOS;Referral;P01;20/12/2025;1
U004820;16/4/2025;IT;Android;Paid Search;P01;20/4/2025;1
U004821;19/8/2025;ES;iOS;Paid Search;P01;;0
U004822;30/10/2025;ES;Android;Paid Search;P01;;0
U004823;11/12/2025;BE;iOS;Paid Search;P03;11/12/2025;1
U004824;9/7/2025;IT;Android;Organic;P02;9/7/2025;1
U004825;2/6/2025;ES;Android;Referral;P01;4/6/2025;1
U004826;6/10/2025;ES;iOS;Organic;P01;8/10/2025;1
U004827;28/7/2025;IT;Android;Organic;P02;;0
U004828;14/7/2025;FR;Android;Referral;P01;20/7/2025;1
U004829;6/8/2025;FR;Android;Referral;P01;;0
U004830;27/7/2025;FR;Android;Paid Social;P03;1/8/2025;1
U004831;2/2/2025;ES;Android;Paid Search;P01;12/2/2025;1
U004832;12/11/2025;IT;Android;Partnership;P01;15/11/2025;1
U004833;31/8/2025;ES;Android;Paid Search;P01;3/9/2025;1
U004834;11/3/2025;DE;iOS;Paid Search;P01;14/3/2025;1
U004835;15/3/2025;ES;Android;Paid Social;P02;17/3/2025;1
U004836;16/3/2025;ES;iOS;Paid Search;P01;;0
U004837;20/8/2025;ES;Android;Paid Social;P01;27/8/2025;1
U004838;8/4/2025;NL;iOS;Partnership;P01;;0
U004839;16/9/2025;ES;Web;Organic;P02;19/9/2025;1
U004840;13/4/2025;ES;iOS;Organic;P01;18/4/2025;1
U004841;13/2/2025;ES;iOS;Paid Search;P01;16/2/2025;1
U004842;3/11/2025;IT;iOS;Paid Search;P01;5/11/2025;1
U004843;11/11/2025;FR;iOS;Paid Social;P01;14/11/2025;1
U004844;17/9/2025;BE;iOS;Partnership;P01;;0
U004845;16/1/2025;DE;Android;Paid Social;P01;26/1/2025;1
U004846;16/12/2025;DE;iOS;Partnership;P01;16/12/2025;1
U004847;2/7/2025;DE;iOS;Organic;P01;9/7/2025;1
U004848;16/11/2025;ES;iOS;Organic;P01;18/11/2025;1
U004849;4/2/2025;IE;iOS;Organic;P01;6/2/2025;1
U004850;23/7/2025;IE;Web;Referral;P02;23/7/2025;1
U004851;8/6/2025;ES;iOS;Organic;P01;18/6/2025;1
U004852;21/5/2025;DE;Android;Organic;P01;;0
U004853;16/6/2025;ES;Android;Paid Search;P01;17/6/2025;1
U004854;27/12/2025;DE;Android;Organic;P01;29/12/2025;1
U004855;6/8/2025;PT;Android;Paid Social;P01;;0
U004856;9/10/2025;BE;iOS;Referral;P01;11/10/2025;1
U004857;1/6/2025;FR;Android;Organic;P01;6/6/2025;1
U004858;3/1/2025;IT;Android;Paid Search;P01;;0
U004859;24/2/2025;IT;iOS;Organic;P01;;0
U004860;20/1/2025;ES;Android;Organic;P01;;0
U004861;15/6/2025;DE;iOS;Organic;P01;;0
U004862;24/10/2025;DE;Web;Paid Social;P03;25/10/2025;1
U004863;15/12/2025;IT;Web;Paid Social;P01;17/12/2025;1
U004864;13/10/2025;IE;iOS;Paid Social;P01;20/10/2025;1
U004865;4/10/2025;ES;iOS;Referral;P01;6/10/2025;1
U004866;15/10/2025;ES;Android;Organic;P02;19/10/2025;1
U004867;3/1/2025;ES;iOS;Referral;P01;3/1/2025;1
U004868;24/12/2025;ES;Android;Paid Social;P03;6/1/2026;1
U004869;18/6/2025;FR;iOS;Organic;P01;;0
U004870;14/9/2025;NL;iOS;Organic;P01;16/9/2025;1
U004871;1/2/2025;FR;Android;Organic;P01;9/2/2025;1
U004872;6/3/2025;DE;Android;Organic;P01;;0
U004873;30/1/2025;FR;Android;Organic;P01;8/2/2025;1
U004874;21/12/2025;ES;Android;Organic;P02;23/12/2025;1
U004875;19/10/2025;NL;iOS;Partnership;P02;2/11/2025;1
U004876;11/10/2025;DE;iOS;Referral;P01;13/10/2025;1
U004877;4/12/2025;FR;iOS;Paid Social;P01;8/12/2025;1
U004878;24/12/2025;BE;iOS;Referral;P01;26/12/2025;1
U004879;11/2/2025;FR;iOS;Partnership;P02;12/2/2025;1
U004880;25/7/2025;ES;Android;Paid Search;P01;1/8/2025;1
U004881;5/3/2025;FR;iOS;Paid Search;P01;13/3/2025;1
U004882;3/5/2025;IT;iOS;Paid Social;P01;6/5/2025;1
U004883;1/6/2025;FR;Android;Partnership;P03;;0
U004884;30/6/2025;NL;iOS;Referral;P01;2/7/2025;1
U004885;22/7/2025;DE;Web;Organic;P01;30/7/2025;1
U004886;17/12/2025;FR;iOS;Paid Social;P03;30/12/2025;1
U004887;21/5/2025;NL;iOS;Organic;P01;24/5/2025;1
U004888;11/9/2025;FR;Android;Organic;P01;;0
U004889;5/11/2025;FR;Android;Paid Search;P02;16/11/2025;1
U004890;15/10/2025;ES;Android;Paid Social;P01;17/10/2025;1
U004891;16/11/2025;FR;Android;Organic;P01;;0
U004892;31/3/2025;FR;iOS;Organic;P01;;0
U004893;12/10/2025;ES;Android;Paid Social;P01;;0
U004894;27/7/2025;DE;iOS;Organic;P01;29/7/2025;1
U004895;11/4/2025;ES;Android;Referral;P01;19/4/2025;1
U004896;3/6/2025;ES;iOS;Paid Search;P01;6/6/2025;1
U004897;23/11/2025;DE;iOS;Paid Social;P02;;0
U004898;2/2/2025;ES;iOS;Organic;P01;4/2/2025;1
U004899;5/8/2025;DE;Android;Partnership;P01;7/8/2025;1
U004900;4/5/2025;IT;iOS;Partnership;P01;;0
U004901;24/1/2025;ES;Web;Organic;P01;;0
U004902;19/7/2025;ES;iOS;Paid Social;P01;20/7/2025;1
U004903;18/8/2025;FR;Android;Referral;P03;22/8/2025;1
U004904;15/6/2025;ES;iOS;Organic;P02;22/6/2025;1
U004905;24/2/2025;DE;Android;Paid Social;P02;4/3/2025;1
U004906;30/10/2025;IT;Android;Referral;P02;1/11/2025;1
U004907;30/9/2025;DE;Android;Paid Search;P01;;0
U004908;23/9/2025;FR;iOS;Partnership;P03;27/9/2025;1
U004909;12/4/2025;BE;Android;Organic;P01;;0
U004910;15/5/2025;ES;iOS;Partnership;P01;19/5/2025;1
U004911;23/10/2025;NL;Android;Partnership;P01;25/10/2025;1
U004912;25/6/2025;PT;Android;Organic;P02;26/6/2025;1
U004913;5/5/2025;FR;iOS;Paid Search;P01;9/5/2025;1
U004914;12/6/2025;ES;Android;Paid Social;P02;13/6/2025;1
