subscription_row_id;user_id;month;plan_id;monthly_fee_eur
S000008290;U005102;1/10/2025;P02;6,99
S000008291;U005102;1/11/2025;P02;6,99
S000008292;U005102;1/12/2025;P02;6,99
S000008293;U005107;1/8/2025;P03;14,99
S000008294;U005107;1/9/2025;P03;14,99
S000008295;U005107;1/10/2025;P03;14,99
S000008296;U005107;1/11/2025;P03;14,99
S000008297;U005107;1/12/2025;P03;14,99
S000008298;U005110;1/11/2025;P02;6,99
S000008299;U005110;1/12/2025;P02;6,99
S000008300;U005116;1/2/2025;P02;6,99
S000008301;U005116;1/3/2025;P02;6,99
S000008302;U005116;1/4/2025;P02;6,99
S000008303;U005116;1/5/2025;P02;6,99
S000008304;U005116;1/6/2025;P02;6,99
S000008305;U005116;1/7/2025;P02;6,99
S000008306;U005116;1/8/2025;P02;6,99
S000008307;U005116;1/9/2025;P02;6,99
S000008308;U005116;1/10/2025;P02;6,99
S000008309;U005116;1/11/2025;P02;6,99
S000008310;U005116;1/12/2025;P02;6,99
S000008311;U005120;1/5/2025;P03;14,99
S000008312;U005120;1/6/2025;P03;14,99
S000008313;U005120;1/7/2025;P03;14,99
S000008314;U005120;1/8/2025;P03;14,99
S000008315;U005120;1/9/2025;P03;14,99
S000008316;U005120;1/10/2025;P03;14,99
S000008317;U005120;1/11/2025;P03;14,99
S000008318;U005120;1/12/2025;P03;14,99
S000008319;U005122;1/5/2025;P02;6,99
S000008320;U005122;1/6/2025;P02;6,99
S000008321;U005122;1/7/2025;P02;6,99
S000008322;U005122;1/8/2025;P02;6,99
S000008323;U005122;1/9/2025;P02;6,99
S000008324;U005122;1/10/2025;P02;6,99
S000008325;U005134;1/6/2025;P02;6,99
S000008326;U005134;1/7/2025;P02;6,99
S000008327;U005134;1/8/2025;P02;6,99
S000008328;U005134;1/9/2025;P02;6,99
S000008329;U005134;1/10/2025;P02;6,99
S000008330;U005134;1/11/2025;P02;6,99
S000008331;U005134;1/12/2025;P02;6,99
S000008332;U005135;1/8/2025;P02;6,99
S000008333;U005135;1/9/2025;P02;6,99
S000008334;U005135;1/10/2025;P02;6,99
S000008335;U005135;1/11/2025;P02;6,99
S000008336;U005135;1/12/2025;P02;6,99
S000008337;U005138;1/8/2025;P02;6,99
S000008338;U005138;1/9/2025;P02;6,99
S000008339;U005138;1/10/2025;P02;6,99
S000008340;U005138;1/11/2025;P02;6,99
S000008341;U005138;1/12/2025;P02;6,99
S000008342;U005139;1/8/2025;P02;6,99
S000008343;U005139;1/9/2025;P02;6,99
S000008344;U005139;1/10/2025;P02;6,99
S000008345;U005139;1/11/2025;P02;6,99
S000008346;U005139;1/12/2025;P02;6,99
S000008347;U005152;1/8/2025;P03;14,99
S000008348;U005152;1/9/2025;P03;14,99
S000008349;U005152;1/10/2025;P03;14,99
S000008350;U005157;1/9/2025;P02;6,99
S000008351;U005157;1/10/2025;P02;6,99
S000008352;U005157;1/11/2025;P02;6,99
S000008353;U005157;1/12/2025;P02;6,99
S000008354;U005158;1/8/2025;P03;14,99
S000008355;U005158;1/9/2025;P03;14,99
S000008356;U005167;1/11/2025;P02;6,99
S000008357;U005167;1/12/2025;P02;6,99
S000008358;U005170;1/8/2025;P02;6,99
S000008359;U005170;1/9/2025;P02;6,99
S000008360;U005170;1/10/2025;P02;6,99
S000008361;U005170;1/11/2025;P02;6,99
S000008362;U005170;1/12/2025;P02;6,99
S000008363;U005172;1/4/2025;P02;6,99
S000008364;U005172;1/5/2025;P02;6,99
S000008365;U005172;1/6/2025;P02;6,99
S000008366;U005172;1/7/2025;P02;6,99
S000008367;U005172;1/8/2025;P02;6,99
S000008368;U005172;1/9/2025;P02;6,99
S000008369;U005172;1/10/2025;P02;6,99
S000008370;U005172;1/11/2025;P02;6,99
S000008371;U005172;1/12/2025;P02;6,99
S000008372;U005179;1/5/2025;P02;6,99
S000008373;U005179;1/6/2025;P02;6,99
S000008374;U005179;1/7/2025;P02;6,99
S000008375;U005179;1/8/2025;P02;6,99
S000008376;U005179;1/9/2025;P02;6,99
S000008377;U005179;1/10/2025;P02;6,99
S000008378;U005179;1/11/2025;P02;6,99
S000008379;U005179;1/12/2025;P02;6,99
S000008380;U005180;1/12/2025;P02;6,99
S000008381;U005184;1/6/2025;P02;6,99
S000008382;U005184;1/7/2025;P02;6,99
S000008383;U005184;1/8/2025;P02;6,99
S000008384;U005184;1/9/2025;P02;6,99
S000008385;U005184;1/10/2025;P02;6,99
S000008386;U005184;1/11/2025;P02;6,99
S000008387;U005184;1/12/2025;P02;6,99
S000008388;U005186;1/8/2025;P02;6,99
S000008389;U005186;1/9/2025;P02;6,99
S000008390;U005186;1/10/2025;P02;6,99
S000008391;U005186;1/11/2025;P02;6,99
S000008392;U005186;1/12/2025;P02;6,99
S000008393;U005192;1/9/2025;P02;6,99
S000008394;U005192;1/10/2025;P02;6,99
S000008395;U005192;1/11/2025;P02;6,99
S000008396;U005192;1/12/2025;P02;6,99
S000008397;U005198;1/7/2025;P02;6,99
S000008398;U005198;1/8/2025;P02;6,99
S000008399;U005198;1/9/2025;P02;6,99
S000008400;U005198;1/10/2025;P02;6,99
S000008401;U005198;1/11/2025;P02;6,99
S000008402;U005198;1/12/2025;P02;6,99
S000008403;U005199;1/11/2025;P03;14,99
S000008404;U005199;1/12/2025;P03;14,99
S000008405;U005207;1/9/2025;P03;14,99
S000008406;U005207;1/10/2025;P03;14,99
S000008407;U005207;1/11/2025;P03;14,99
S000008408;U005207;1/12/2025;P03;14,99
S000008409;U005208;1/11/2025;P02;6,99
S000008410;U005208;1/12/2025;P02;6,99
S000008411;U005210;1/7/2025;P03;14,99
S000008412;U005210;1/8/2025;P03;14,99
S000008413;U005210;1/9/2025;P03;14,99
S000008414;U005210;1/10/2025;P03;14,99
S000008415;U005210;1/11/2025;P03;14,99
S000008416;U005210;1/12/2025;P03;14,99
S000008417;U005211;1/4/2025;P02;6,99
S000008418;U005211;1/5/2025;P02;6,99
S000008419;U005211;1/6/2025;P02;6,99
S000008420;U005211;1/7/2025;P02;6,99
S000008421;U005211;1/8/2025;P02;6,99
S000008422;U005211;1/9/2025;P02;6,99
S000008423;U005211;1/10/2025;P02;6,99
S000008424;U005211;1/11/2025;P02;6,99
S000008425;U005211;1/12/2025;P02;6,99
S000008426;U005213;1/10/2025;P03;14,99
S000008427;U005213;1/11/2025;P03;14,99
S000008428;U005213;1/12/2025;P03;14,99
S000008429;U005214;1/2/2025;P03;14,99
S000008430;U005214;1/3/2025;P03;14,99
S000008431;U005214;1/4/2025;P03;14,99
S000008432;U005214;1/5/2025;P03;14,99
S000008433;U005214;1/6/2025;P03;14,99
S000008434;U005214;1/7/2025;P03;14,99
S000008435;U005214;1/8/2025;P03;14,99
S000008436;U005214;1/9/2025;P03;14,99
S000008437;U005214;1/10/2025;P03;14,99
S000008438;U005214;1/11/2025;P03;14,99
S000008439;U005214;1/12/2025;P03;14,99
S000008440;U005216;1/8/2025;P02;6,99
S000008441;U005216;1/9/2025;P02;6,99
S000008442;U005216;1/10/2025;P02;6,99
S000008443;U005216;1/11/2025;P02;6,99
S000008444;U005216;1/12/2025;P02;6,99
S000008445;U005219;1/7/2025;P02;6,99
S000008446;U005219;1/8/2025;P02;6,99
S000008447;U005219;1/9/2025;P02;6,99
S000008448;U005219;1/10/2025;P02;6,99
S000008449;U005219;1/11/2025;P02;6,99
S000008450;U005219;1/12/2025;P02;6,99
S000008451;U005223;1/6/2025;P02;6,99
S000008452;U005223;1/7/2025;P02;6,99
S000008453;U005223;1/8/2025;P02;6,99
S000008454;U005223;1/9/2025;P02;6,99
S000008455;U005223;1/10/2025;P02;6,99
S000008456;U005223;1/11/2025;P02;6,99
S000008457;U005223;1/12/2025;P02;6,99
S000008458;U005224;1/11/2025;P02;6,99
S000008459;U005224;1/12/2025;P02;6,99
S000008460;U005230;1/2/2025;P02;6,99
S000008461;U005230;1/3/2025;P02;6,99
S000008462;U005230;1/4/2025;P02;6,99
S000008463;U005230;1/5/2025;P02;6,99
S000008464;U005230;1/6/2025;P02;6,99
S000008465;U005230;1/7/2025;P02;6,99
S000008466;U005230;1/8/2025;P02;6,99
S000008467;U005230;1/9/2025;P03;14,99
S000008468;U005230;1/10/2025;P03;14,99
S000008469;U005230;1/11/2025;P03;14,99
S000008470;U005230;1/12/2025;P03;14,99
S000008471;U005238;1/4/2025;P02;6,99
S000008472;U005238;1/5/2025;P02;6,99
S000008473;U005238;1/6/2025;P02;6,99
S000008474;U005238;1/7/2025;P02;6,99
S000008475;U005238;1/8/2025;P02;6,99
S000008476;U005238;1/9/2025;P02;6,99
S000008477;U005238;1/10/2025;P02;6,99
S000008478;U005238;1/11/2025;P02;6,99
S000008479;U005238;1/12/2025;P02;6,99
S000008480;U005240;1/11/2025;P02;6,99
S000008481;U005240;1/12/2025;P02;6,99
S000008482;U005244;1/2/2025;P02;6,99
S000008483;U005244;1/3/2025;P02;6,99
S000008484;U005244;1/4/2025;P02;6,99
S000008485;U005244;1/5/2025;P02;6,99
S000008486;U005244;1/6/2025;P02;6,99
S000008487;U005244;1/7/2025;P02;6,99
S000008488;U005244;1/8/2025;P02;6,99
S000008489;U005244;1/9/2025;P02;6,99
S000008490;U005244;1/10/2025;P02;6,99
S000008491;U005244;1/11/2025;P02;6,99
S000008492;U005244;1/12/2025;P02;6,99
S000008493;U005245;1/7/2025;P03;14,99
S000008494;U005245;1/8/2025;P03;14,99
S000008495;U005245;1/9/2025;P03;14,99
S000008496;U005245;1/10/2025;P03;14,99
S000008497;U005245;1/11/2025;P03;14,99
S000008498;U005245;1/12/2025;P03;14,99
S000008499;U005250;1/8/2025;P02;6,99
S000008500;U005250;1/9/2025;P02;6,99
S000008501;U005250;1/10/2025;P02;6,99
S000008502;U005250;1/11/2025;P02;6,99
S000008503;U005250;1/12/2025;P02;6,99
S000008504;U005257;1/6/2025;P02;6,99
S000008505;U005257;1/7/2025;P02;6,99
S000008506;U005257;1/8/2025;P02;6,99
S000008507;U005257;1/9/2025;P02;6,99
S000008508;U005257;1/10/2025;P02;6,99
S000008509;U005257;1/11/2025;P02;6,99
S000008510;U005257;1/12/2025;P02;6,99
S000008511;U005259;1/1/2025;P02;6,99
S000008512;U005259;1/2/2025;P02;6,99
S000008513;U005259;1/3/2025;P02;6,99
S000008514;U005259;1/4/2025;P02;6,99
S000008515;U005259;1/5/2025;P02;6,99
S000008516;U005259;1/6/2025;P02;6,99
S000008517;U005259;1/7/2025;P02;6,99
S000008518;U005259;1/8/2025;P02;6,99
S000008519;U005259;1/9/2025;P02;6,99
S000008520;U005259;1/10/2025;P02;6,99
S000008521;U005259;1/11/2025;P02;6,99
S000008522;U005259;1/12/2025;P02;6,99
S000008523;U005264;1/1/2025;P03;14,99
S000008524;U005264;1/2/2025;P03;14,99
S000008525;U005264;1/3/2025;P03;14,99
S000008526;U005264;1/4/2025;P03;14,99
S000008527;U005264;1/5/2025;P03;14,99
S000008528;U005264;1/6/2025;P03;14,99
S000008529;U005264;1/7/2025;P03;14,99
S000008530;U005264;1/8/2025;P03;14,99
S000008531;U005264;1/9/2025;P03;14,99
S000008532;U005264;1/10/2025;P03;14,99
S000008533;U005264;1/11/2025;P03;14,99
S000008534;U005264;1/12/2025;P03;14,99
S000008535;U005265;1/12/2025;P02;6,99
S000008536;U005273;1/10/2025;P02;6,99
S000008537;U005273;1/11/2025;P02;6,99
S000008538;U005273;1/12/2025;P02;6,99
S000008539;U005275;1/6/2025;P02;6,99
S000008540;U005275;1/7/2025;P02;6,99
S000008541;U005275;1/8/2025;P02;6,99
S000008542;U005275;1/9/2025;P02;6,99
S000008543;U005275;1/10/2025;P02;6,99
S000008544;U005275;1/11/2025;P02;6,99
S000008545;U005275;1/12/2025;P02;6,99
S000008546;U005276;1/10/2025;P02;6,99
S000008547;U005276;1/11/2025;P02;6,99
S000008548;U005276;1/12/2025;P02;6,99
S000008549;U005284;1/6/2025;P02;6,99
S000008550;U005284;1/7/2025;P02;6,99
S000008551;U005284;1/8/2025;P02;6,99
S000008552;U005284;1/9/2025;P02;6,99
S000008553;U005285;1/3/2025;P02;6,99
S000008554;U005285;1/4/2025;P02;6,99
S000008555;U005285;1/5/2025;P02;6,99
S000008556;U005285;1/6/2025;P02;6,99
S000008557;U005285;1/7/2025;P02;6,99
S000008558;U005285;1/8/2025;P02;6,99
S000008559;U005285;1/9/2025;P02;6,99
S000008560;U005285;1/10/2025;P02;6,99
S000008561;U005285;1/11/2025;P02;6,99
S000008562;U005285;1/12/2025;P02;6,99
S000008563;U005287;1/10/2025;P02;6,99
S000008564;U005287;1/11/2025;P02;6,99
S000008565;U005287;1/12/2025;P02;6,99
S000008566;U005291;1/9/2025;P02;6,99
S000008567;U005291;1/10/2025;P02;6,99
S000008568;U005291;1/11/2025;P02;6,99
S000008569;U005291;1/12/2025;P02;6,99
S000008570;U005310;1/11/2025;P02;6,99
S000008571;U005310;1/12/2025;P02;6,99
S000008572;U005315;1/6/2025;P02;6,99
S000008573;U005315;1/7/2025;P02;6,99
S000008574;U005315;1/8/2025;P02;6,99
S000008575;U005315;1/9/2025;P02;6,99
S000008576;U005315;1/10/2025;P02;6,99
S000008577;U005315;1/11/2025;P02;6,99
S000008578;U005315;1/12/2025;P02;6,99
S000008579;U005316;1/10/2025;P03;14,99
S000008580;U005316;1/11/2025;P03;14,99
S000008581;U005316;1/12/2025;P03;14,99
S000008582;U005327;1/10/2025;P02;6,99
S000008583;U005327;1/11/2025;P02;6,99
S000008584;U005327;1/12/2025;P02;6,99
S000008585;U005329;1/8/2025;P02;6,99
S000008586;U005329;1/9/2025;P02;6,99
S000008587;U005329;1/10/2025;P02;6,99
S000008588;U005329;1/11/2025;P02;6,99
S000008589;U005329;1/12/2025;P02;6,99
S000008590;U005334;1/12/2025;P02;6,99
S000008591;U005335;1/11/2025;P03;14,99
S000008592;U005335;1/12/2025;P03;14,99
S000008593;U005339;1/12/2025;P02;6,99
S000008594;U005345;1/3/2025;P02;6,99
S000008595;U005345;1/4/2025;P02;6,99
S000008596;U005345;1/5/2025;P02;6,99
S000008597;U005351;1/10/2025;P02;6,99
S000008598;U005351;1/11/2025;P02;6,99
S000008599;U005351;1/12/2025;P02;6,99
S000008600;U005353;1/2/2025;P02;6,99
S000008601;U005353;1/3/2025;P02;6,99
S000008602;U005353;1/4/2025;P02;6,99
S000008603;U005353;1/5/2025;P02;6,99
S000008604;U005353;1/6/2025;P02;6,99
S000008605;U005353;1/7/2025;P02;6,99
S000008606;U005353;1/8/2025;P02;6,99
S000008607;U005353;1/9/2025;P02;6,99
S000008608;U005353;1/10/2025;P02;6,99
S000008609;U005353;1/11/2025;P02;6,99
S000008610;U005353;1/12/2025;P02;6,99
S000008611;U005355;1/12/2025;P02;6,99
S000008612;U005356;1/10/2025;P02;6,99
S000008613;U005356;1/11/2025;P02;6,99
S000008614;U005356;1/12/2025;P02;6,99
S000008615;U005358;1/3/2025;P03;14,99
S000008616;U005358;1/4/2025;P03;14,99
S000008617;U005358;1/5/2025;P03;14,99
S000008618;U005358;1/6/2025;P03;14,99
S000008619;U005358;1/7/2025;P03;14,99
S000008620;U005358;1/8/2025;P03;14,99
S000008621;U005358;1/9/2025;P03;14,99
S000008622;U005358;1/10/2025;P03;14,99
S000008623;U005358;1/11/2025;P03;14,99
S000008624;U005358;1/12/2025;P03;14,99
S000008625;U005360;1/3/2025;P02;6,99
S000008626;U005360;1/4/2025;P02;6,99
S000008627;U005360;1/5/2025;P02;6,99
S000008628;U005360;1/6/2025;P02;6,99
S000008629;U005360;1/7/2025;P02;6,99
S000008630;U005360;1/8/2025;P02;6,99
S000008631;U005360;1/9/2025;P02;6,99
S000008632;U005360;1/10/2025;P02;6,99
S000008633;U005360;1/11/2025;P02;6,99
S000008634;U005360;1/12/2025;P02;6,99
S000008635;U005364;1/12/2025;P02;6,99
S000008636;U005365;1/3/2025;P03;14,99
S000008637;U005365;1/4/2025;P03;14,99
S000008638;U005365;1/5/2025;P03;14,99
S000008639;U005365;1/6/2025;P03;14,99
S000008640;U005365;1/7/2025;P03;14,99
S000008641;U005365;1/8/2025;P03;14,99
S000008642;U005365;1/9/2025;P03;14,99
S000008643;U005365;1/10/2025;P03;14,99
S000008644;U005365;1/11/2025;P03;14,99
S000008645;U005365;1/12/2025;P03;14,99
S000008646;U005367;1/11/2025;P02;6,99
S000008647;U005367;1/12/2025;P02;6,99
S000008648;U005368;1/11/2025;P02;6,99
S000008649;U005368;1/12/2025;P02;6,99
S000008650;U005369;1/6/2025;P02;6,99
S000008651;U005369;1/7/2025;P02;6,99
S000008652;U005369;1/8/2025;P02;6,99
S000008653;U005369;1/9/2025;P02;6,99
S000008654;U005369;1/10/2025;P02;6,99
S000008655;U005369;1/11/2025;P03;14,99
S000008656;U005369;1/12/2025;P03;14,99
S000008657;U005373;1/5/2025;P02;6,99
S000008658;U005373;1/6/2025;P02;6,99
S000008659;U005373;1/7/2025;P02;6,99
S000008660;U005373;1/8/2025;P02;6,99
S000008661;U005373;1/9/2025;P02;6,99
S000008662;U005373;1/10/2025;P02;6,99
S000008663;U005373;1/11/2025;P02;6,99
S000008664;U005373;1/12/2025;P02;6,99
S000008665;U005375;1/10/2025;P02;6,99
S000008666;U005375;1/11/2025;P02;6,99
S000008667;U005375;1/12/2025;P02;6,99
S000008668;U005376;1/6/2025;P02;6,99
S000008669;U005376;1/7/2025;P02;6,99
S000008670;U005376;1/8/2025;P02;6,99
S000008671;U005376;1/9/2025;P02;6,99
S000008672;U005376;1/10/2025;P02;6,99
S000008673;U005376;1/11/2025;P02;6,99
S000008674;U005376;1/12/2025;P02;6,99
S000008675;U005378;1/4/2025;P02;6,99
S000008676;U005378;1/5/2025;P02;6,99
S000008677;U005378;1/6/2025;P02;6,99
S000008678;U005378;1/7/2025;P02;6,99
S000008679;U005378;1/8/2025;P02;6,99
S000008680;U005378;1/9/2025;P02;6,99
S000008681;U005378;1/10/2025;P02;6,99
S000008682;U005378;1/11/2025;P02;6,99
S000008683;U005378;1/12/2025;P02;6,99
S000008684;U005380;1/8/2025;P02;6,99
S000008685;U005380;1/9/2025;P02;6,99
S000008686;U005380;1/10/2025;P02;6,99
S000008687;U005380;1/11/2025;P02;6,99
S000008688;U005380;1/12/2025;P02;6,99
S000008689;U005382;1/7/2025;P03;14,99
S000008690;U005382;1/8/2025;P03;14,99
S000008691;U005382;1/9/2025;P03;14,99
S000008692;U005382;1/10/2025;P03;14,99
S000008693;U005382;1/11/2025;P03;14,99
S000008694;U005382;1/12/2025;P03;14,99
S000008695;U005383;1/4/2025;P02;6,99
S000008696;U005383;1/5/2025;P02;6,99
S000008697;U005383;1/6/2025;P02;6,99
S000008698;U005383;1/7/2025;P02;6,99
S000008699;U005383;1/8/2025;P02;6,99
S000008700;U005383;1/9/2025;P02;6,99
S000008701;U005383;1/10/2025;P02;6,99
S000008702;U005383;1/11/2025;P02;6,99
S000008703;U005383;1/12/2025;P02;6,99
S000008704;U005384;1/8/2025;P02;6,99
S000008705;U005384;1/9/2025;P02;6,99
S000008706;U005384;1/10/2025;P02;6,99
S000008707;U005384;1/11/2025;P02;6,99
S000008708;U005384;1/12/2025;P02;6,99
S000008709;U005387;1/6/2025;P02;6,99
S000008710;U005387;1/7/2025;P02;6,99
S000008711;U005387;1/8/2025;P02;6,99
S000008712;U005387;1/9/2025;P02;6,99
S000008713;U005387;1/10/2025;P02;6,99
S000008714;U005387;1/11/2025;P02;6,99
S000008715;U005387;1/12/2025;P02;6,99
S000008716;U005388;1/12/2025;P02;6,99
S000008717;U005389;1/1/2025;P03;14,99
S000008718;U005389;1/2/2025;P03;14,99
S000008719;U005389;1/3/2025;P03;14,99
S000008720;U005389;1/4/2025;P03;14,99
S000008721;U005389;1/5/2025;P03;14,99
S000008722;U005389;1/6/2025;P03;14,99
S000008723;U005389;1/7/2025;P03;14,99
S000008724;U005389;1/8/2025;P03;14,99
S000008725;U005389;1/9/2025;P03;14,99
S000008726;U005389;1/10/2025;P03;14,99
S000008727;U005389;1/11/2025;P03;14,99
S000008728;U005389;1/12/2025;P03;14,99
S000008729;U005390;1/8/2025;P02;6,99
S000008730;U005390;1/9/2025;P02;6,99
S000008731;U005390;1/10/2025;P02;6,99
S000008732;U005390;1/11/2025;P02;6,99
S000008733;U005393;1/1/2025;P02;6,99
S000008734;U005393;1/2/2025;P02;6,99
S000008735;U005393;1/3/2025;P02;6,99
S000008736;U005393;1/4/2025;P02;6,99
S000008737;U005393;1/5/2025;P02;6,99
S000008738;U005393;1/6/2025;P02;6,99
S000008739;U005393;1/7/2025;P02;6,99
S000008740;U005393;1/8/2025;P02;6,99
S000008741;U005393;1/9/2025;P02;6,99
S000008742;U005393;1/10/2025;P02;6,99
S000008743;U005393;1/11/2025;P02;6,99
S000008744;U005393;1/12/2025;P02;6,99
S000008745;U005395;1/6/2025;P02;6,99
S000008746;U005395;1/7/2025;P02;6,99
S000008747;U005395;1/8/2025;P02;6,99
S000008748;U005395;1/9/2025;P02;6,99
S000008749;U005395;1/10/2025;P02;6,99
S000008750;U005395;1/11/2025;P02;6,99
S000008751;U005395;1/12/2025;P02;6,99
S000008752;U005397;1/1/2025;P03;14,99
S000008753;U005397;1/2/2025;P03;14,99
S000008754;U005397;1/3/2025;P03;14,99
S000008755;U005397;1/4/2025;P03;14,99
S000008756;U005397;1/5/2025;P03;14,99
S000008757;U005397;1/6/2025;P03;14,99
S000008758;U005397;1/7/2025;P03;14,99
S000008759;U005397;1/8/2025;P03;14,99
S000008760;U005397;1/9/2025;P03;14,99
S000008761;U005397;1/10/2025;P03;14,99
S000008762;U005397;1/11/2025;P03;14,99
S000008763;U005397;1/12/2025;P03;14,99
S000008764;U005406;1/10/2025;P02;6,99
S000008765;U005406;1/11/2025;P02;6,99
S000008766;U005406;1/12/2025;P02;6,99
S000008767;U005407;1/12/2025;P03;14,99
S000008768;U005408;1/7/2025;P02;6,99
S000008769;U005408;1/8/2025;P02;6,99
S000008770;U005410;1/12/2025;P02;6,99
S000008771;U005412;1/2/2025;P03;14,99
S000008772;U005412;1/3/2025;P03;14,99
S000008773;U005412;1/4/2025;P03;14,99
S000008774;U005412;1/5/2025;P03;14,99
S000008775;U005412;1/6/2025;P03;14,99
S000008776;U005412;1/7/2025;P03;14,99
S000008777;U005412;1/8/2025;P03;14,99
S000008778;U005412;1/9/2025;P03;14,99
S000008779;U005412;1/10/2025;P03;14,99
S000008780;U005412;1/11/2025;P03;14,99
S000008781;U005416;1/5/2025;P02;6,99
S000008782;U005416;1/6/2025;P02;6,99
S000008783;U005416;1/7/2025;P02;6,99
S000008784;U005416;1/8/2025;P02;6,99
S000008785;U005416;1/9/2025;P02;6,99
S000008786;U005416;1/10/2025;P02;6,99
S000008787;U005416;1/11/2025;P02;6,99
S000008788;U005416;1/12/2025;P02;6,99
S000008789;U005418;1/8/2025;P02;6,99
S000008790;U005418;1/9/2025;P02;6,99
S000008791;U005418;1/10/2025;P02;6,99
S000008792;U005418;1/11/2025;P02;6,99
S000008793;U005418;1/12/2025;P02;6,99
S000008794;U005420;1/2/2025;P02;6,99
S000008795;U005420;1/3/2025;P02;6,99
S000008796;U005420;1/4/2025;P02;6,99
S000008797;U005420;1/5/2025;P02;6,99
S000008798;U005420;1/6/2025;P02;6,99
S000008799;U005420;1/7/2025;P02;6,99
S000008800;U005423;1/12/2025;P02;6,99
S000008801;U005431;1/1/2025;P02;6,99
S000008802;U005431;1/2/2025;P02;6,99
S000008803;U005431;1/3/2025;P02;6,99
S000008804;U005431;1/4/2025;P02;6,99
S000008805;U005431;1/5/2025;P02;6,99
S000008806;U005431;1/6/2025;P02;6,99
S000008807;U005431;1/7/2025;P02;6,99
S000008808;U005431;1/8/2025;P02;6,99
S000008809;U005431;1/9/2025;P02;6,99
S000008810;U005431;1/10/2025;P02;6,99
S000008811;U005431;1/11/2025;P02;6,99
S000008812;U005431;1/12/2025;P02;6,99
S000008813;U005442;1/12/2025;P02;6,99
S000008814;U005449;1/3/2025;P02;6,99
S000008815;U005449;1/4/2025;P02;6,99
S000008816;U005449;1/5/2025;P02;6,99
S000008817;U005449;1/6/2025;P02;6,99
S000008818;U005449;1/7/2025;P02;6,99
S000008819;U005449;1/8/2025;P02;6,99
S000008820;U005449;1/9/2025;P02;6,99
S000008821;U005449;1/10/2025;P02;6,99
S000008822;U005449;1/11/2025;P02;6,99
S000008823;U005449;1/12/2025;P03;14,99
S000008824;U005454;1/5/2025;P02;6,99
S000008825;U005454;1/6/2025;P02;6,99
S000008826;U005454;1/7/2025;P02;6,99
S000008827;U005454;1/8/2025;P02;6,99
S000008828;U005454;1/9/2025;P02;6,99
S000008829;U005454;1/10/2025;P02;6,99
S000008830;U005454;1/11/2025;P02;6,99
S000008831;U005454;1/12/2025;P02;6,99
S000008832;U005456;1/11/2025;P02;6,99
S000008833;U005456;1/12/2025;P02;6,99
S000008834;U005462;1/5/2025;P02;6,99
S000008835;U005462;1/6/2025;P02;6,99
S000008836;U005462;1/7/2025;P02;6,99
S000008837;U005462;1/8/2025;P02;6,99
S000008838;U005462;1/9/2025;P02;6,99
S000008839;U005462;1/10/2025;P02;6,99
S000008840;U005462;1/11/2025;P02;6,99
S000008841;U005462;1/12/2025;P02;6,99
S000008842;U005466;1/11/2025;P02;6,99
S000008843;U005466;1/12/2025;P02;6,99
S000008844;U005470;1/7/2025;P02;6,99
S000008845;U005470;1/8/2025;P02;6,99
S000008846;U005470;1/9/2025;P02;6,99
S000008847;U005470;1/10/2025;P02;6,99
S000008848;U005470;1/11/2025;P02;6,99
S000008849;U005470;1/12/2025;P02;6,99
S000008850;U005471;1/8/2025;P02;6,99
S000008851;U005471;1/9/2025;P02;6,99
S000008852;U005471;1/10/2025;P02;6,99
S000008853;U005471;1/11/2025;P02;6,99
S000008854;U005471;1/12/2025;P02;6,99
S000008855;U005480;1/4/2025;P02;6,99
S000008856;U005480;1/5/2025;P02;6,99
S000008857;U005480;1/6/2025;P02;6,99
S000008858;U005480;1/7/2025;P02;6,99
S000008859;U005480;1/8/2025;P02;6,99
S000008860;U005480;1/9/2025;P02;6,99
S000008861;U005480;1/10/2025;P02;6,99
S000008862;U005480;1/11/2025;P02;6,99
S000008863;U005480;1/12/2025;P02;6,99
S000008864;U005482;1/5/2025;P03;14,99
S000008865;U005482;1/6/2025;P03;14,99
S000008866;U005482;1/7/2025;P03;14,99
S000008867;U005482;1/8/2025;P03;14,99
S000008868;U005482;1/9/2025;P03;14,99
S000008869;U005482;1/10/2025;P03;14,99
S000008870;U005482;1/11/2025;P03;14,99
S000008871;U005482;1/12/2025;P03;14,99
S000008872;U005483;1/3/2025;P02;6,99
S000008873;U005483;1/4/2025;P02;6,99
S000008874;U005483;1/5/2025;P02;6,99
S000008875;U005483;1/6/2025;P02;6,99
S000008876;U005483;1/7/2025;P02;6,99
S000008877;U005486;1/2/2025;P03;14,99
S000008878;U005486;1/3/2025;P03;14,99
S000008879;U005486;1/4/2025;P03;14,99
S000008880;U005486;1/5/2025;P03;14,99
S000008881;U005486;1/6/2025;P03;14,99
S000008882;U005486;1/7/2025;P03;14,99
S000008883;U005486;1/8/2025;P03;14,99
S000008884;U005486;1/9/2025;P03;14,99
S000008885;U005486;1/10/2025;P03;14,99
S000008886;U005486;1/11/2025;P03;14,99
S000008887;U005486;1/12/2025;P03;14,99
S000008888;U005487;1/5/2025;P02;6,99
S000008889;U005487;1/6/2025;P02;6,99
S000008890;U005487;1/7/2025;P02;6,99
S000008891;U005487;1/8/2025;P02;6,99
S000008892;U005487;1/9/2025;P02;6,99
S000008893;U005487;1/10/2025;P02;6,99
S000008894;U005487;1/11/2025;P02;6,99
S000008895;U005487;1/12/2025;P02;6,99
S000008896;U005490;1/4/2025;P03;14,99
